resigned,department,bracket_salary,salary,region,termination_date,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,Rand
0,sales,"low, 58000",58000,Europe,2015-08-26T00:00:00Z,0.55,0.84,4,200,4,0,0,381
1,sales,"low, 47000",47000,US,2017-01-27T00:00:00Z,0.37,0.57,2,133,3,0,0,325
0,support,"medium, 72000",72000,US,2017-05-08T00:00:00Z,0.36,0.55,6,226,6,0,0,927
0,sales,"high, 114000",114000,US,2008-12-22T00:00:00Z,0.88,0.84,4,170,2,0,0,645
0,technical,"low, 30000",30000,US,2017-10-14T00:00:00Z,0.79,0.54,6,190,4,0,0,1374
0,support,"medium, 85000",85000,US,2009-07-05T00:00:00Z,0.36,0.55,3,191,3,0,0,376
0,management,"medium, 100000",100000,US,2015-11-13T00:00:00Z,0.38,0.51,2,120,3,0,0,863
0,accounting,"low, 52000",52000,Europe,2017-10-03T00:00:00Z,0.92,0.44,3,260,8,0,0,383
0,management,"medium, 61000",61000,Europe,2015-04-05T00:00:00Z,0.73,0.49,4,243,2,0,0,459
0,accounting,"low, 40000",40000,US,2017-08-15T00:00:00Z,0.7,0.58,4,207,2,1,0,49
0,sales,"low, 53000",53000,US,2017-11-09T00:00:00Z,0.51,0.91,4,269,5,0,1,1629
0,accounting,"low, 55000",55000,US,2016-12-28T00:00:00Z,0.45,0.62,6,129,5,0,0,1607
0,support,"low, 49000",49000,US,2016-03-23T00:00:00Z,0.62,0.92,3,228,2,0,0,1999
0,sales,"low, 59000",59000,Europe,2015-10-18T00:00:00Z,0.54,0.76,3,183,3,0,0,37
0,technical,"medium, 65000",65000,US,2017-09-03T00:00:00Z,0.88,0.68,5,157,4,1,0,349
0,IT,"low, 46000",46000,US,2016-11-06T00:00:00Z,0.57,0.5,5,149,5,1,0,1241
0,support,"medium, 90000",90000,US,2008-09-16T00:00:00Z,0.65,0.55,5,215,2,0,0,1881
1,technical,"low, 46000",46000,US,2017-02-10T00:00:00Z,0.39,0.56,2,142,3,0,0,613
1,support,"medium, 86000",86000,US,2017-12-15T00:00:00Z,0.44,0.55,2,141,3,0,0,1651
1,sales,"low, 50000",50000,US,2015-06-13T00:00:00Z,0.62,0.77,5,227,4,0,0,1083
1,technical,"medium, 72000",72000,US,2017-10-18T00:00:00Z,0.36,0.52,2,146,3,0,0,1719
0,technical,"low, 44000",44000,US,2011-10-14T00:00:00Z,0.56,0.83,5,157,3,0,0,1286
0,product_mng,"medium, 64000",64000,US,2012-10-28T00:00:00Z,0.92,0.64,4,190,10,1,0,266
0,product_mng,"low, 42000",42000,US,2016-07-31T00:00:00Z,0.83,0.73,4,262,2,0,0,1109
0,IT,"high, 176000",176000,US,2012-08-26T00:00:00Z,0.79,0.91,3,226,2,0,0,1486
0,sales,"high, 148000",148000,Canada,2016-11-30T00:00:00Z,0.62,0.55,3,108,2,1,0,1119
0,product_mng,"low, 52000",52000,US,2015-05-15T00:00:00Z,0.97,0.95,3,257,2,0,0,1954
0,RandD,"low, 60000",60000,US,2015-07-23T00:00:00Z,0.64,0.56,3,239,3,0,0,594
0,technical,"low, 40000",40000,APAC,2016-05-28T00:00:00Z,0.98,0.99,3,235,3,0,0,1320
0,IT,"medium, 76000",76000,Canada,2017-04-04T00:00:00Z,0.72,0.93,4,174,2,0,0,230
1,sales,"low, 45000",45000,Canada,2009-08-06T00:00:00Z,0.09,0.77,6,290,4,0,0,530
0,support,"medium, 63000",63000,US,2013-08-20T00:00:00Z,0.74,0.61,3,231,2,0,0,1617
1,sales,"low, 48000",48000,Europe,2015-04-22T00:00:00Z,0.89,0.95,4,275,5,0,0,913
0,support,"low, 48000",48000,US,2016-01-29T00:00:00Z,0.49,0.77,4,218,2,0,0,324
0,RandD,"medium, 76000",76000,Europe,2017-10-27T00:00:00Z,0.54,0.91,3,249,3,0,0,929
1,sales,"medium, 87000",87000,US,2016-09-01T00:00:00Z,0.11,0.85,6,305,4,0,0,1867
1,IT,"medium, 80000",80000,US,2017-10-18T00:00:00Z,0.71,1,4,300,5,0,0,382
1,management,"high, 159000",159000,Europe,2014-09-16T00:00:00Z,0.44,0.56,2,133,3,0,0,1794
0,technical,"low, 50000",50000,US,2009-01-25T00:00:00Z,0.87,0.91,3,229,3,1,0,1640
1,marketing,"low, 36000",36000,US,2015-10-11T00:00:00Z,0.44,0.45,2,132,3,0,0,1808
1,hr,"low, 50000",50000,US,2015-08-09T00:00:00Z,0.42,0.55,2,148,3,0,0,571
0,product_mng,"medium, 76000",76000,Europe,2008-06-28T00:00:00Z,0.56,0.59,5,209,2,1,0,570
0,technical,"high, 158000",158000,US,2008-06-16T00:00:00Z,0.95,0.56,5,194,2,0,0,1569
1,technical,"low, 37000",37000,Europe,2017-06-02T00:00:00Z,0.42,0.57,2,154,3,1,0,235
0,product_mng,"medium, 63000",63000,US,2017-01-20T00:00:00Z,0.68,0.73,3,257,3,0,0,1358
1,RandD,"medium, 79000",79000,US,2015-05-16T00:00:00Z,0.38,0.56,2,161,3,0,0,1374
0,support,"low, 48000",48000,US,2008-08-04T00:00:00Z,0.55,0.91,3,243,4,0,0,795
0,technical,"medium, 90000",90000,Canada,2017-04-12T00:00:00Z,0.91,0.56,4,158,3,0,0,827
1,RandD,"low, 40000",40000,US,2013-06-13T00:00:00Z,0.11,0.94,6,276,4,0,0,485
0,product_mng,"medium, 75000",75000,US,2015-09-02T00:00:00Z,0.84,0.89,3,234,2,0,0,535
0,sales,"low, 60000",60000,Europe,2008-03-21T00:00:00Z,0.94,0.88,5,150,4,0,0,177
0,product_mng,"medium, 90000",90000,US,2017-04-05T00:00:00Z,0.74,0.66,3,177,2,0,0,1538
0,sales,"medium, 64000",64000,US,2016-12-20T00:00:00Z,0.51,0.72,3,148,2,0,0,1695
0,accounting,"medium, 67000",67000,Europe,2016-10-29T00:00:00Z,0.22,0.96,3,213,3,0,0,1997
0,sales,"low, 37000",37000,US,2016-03-12T00:00:00Z,0.6,0.52,3,183,2,0,0,884
0,management,"medium, 78000",78000,Canada,2015-05-22T00:00:00Z,0.81,0.86,5,159,2,0,0,960
1,marketing,"low, 42000",42000,US,2010-01-20T00:00:00Z,0.89,1,5,246,5,0,0,1783
0,sales,"medium, 77000",77000,US,2008-07-11T00:00:00Z,0.58,0.69,3,252,3,0,0,455
0,IT,"low, 30000",30000,US,2015-03-31T00:00:00Z,0.98,0.6,4,160,3,0,0,382
0,IT,"low, 51000",51000,US,2015-05-20T00:00:00Z,0.23,0.94,5,242,4,0,0,1280
0,management,"high, 152000",152000,US,2017-04-03T00:00:00Z,0.66,0.8,4,183,2,1,0,1125
0,RandD,"medium, 66000",66000,APAC,2015-09-01T00:00:00Z,0.66,0.59,4,179,3,0,0,520
0,technical,"medium, 61000",61000,US,2015-07-10T00:00:00Z,0.69,0.98,3,168,2,0,0,588
0,hr,"low, 42000",42000,US,2017-05-31T00:00:00Z,0.86,0.72,3,217,3,0,0,1035
1,sales,"low, 51000",51000,US,2016-05-18T00:00:00Z,0.89,0.87,5,225,5,0,0,1881
0,IT,"medium, 68000",68000,US,2017-05-15T00:00:00Z,0.45,0.63,5,111,5,0,0,1441
0,sales,"high, 168000",168000,US,2014-02-04T00:00:00Z,0.5,0.74,3,220,3,0,0,787
0,technical,"medium, 76000",76000,Europe,2017-07-02T00:00:00Z,0.61,0.42,3,145,4,0,1,967
0,accounting,"high, 244000",244000,US,2015-11-06T00:00:00Z,0.47,0.51,6,190,5,0,1,1687
0,technical,"high, 200000",200000,US,2014-11-14T00:00:00Z,0.6,0.95,4,164,4,0,0,1305
0,sales,"medium, 69000",69000,Europe,2009-07-08T00:00:00Z,0.73,0.92,3,199,3,1,0,351
0,support,"medium, 69000",69000,US,2014-07-27T00:00:00Z,0.45,0.41,3,193,2,1,0,1401
0,sales,"low, 47000",47000,US,2017-02-12T00:00:00Z,0.68,0.81,5,266,2,0,0,1452
0,support,"medium, 89000",89000,US,2017-10-07T00:00:00Z,0.99,0.99,3,158,2,0,0,432
1,management,"medium, 83000",83000,US,2017-10-27T00:00:00Z,0.44,0.56,2,145,3,0,0,1784
0,management,"medium, 67000",67000,APAC,2016-12-25T00:00:00Z,0.49,0.37,5,246,3,0,0,1189
1,IT,"medium, 82000",82000,US,2015-11-13T00:00:00Z,0.43,0.48,2,149,3,0,0,1174
1,sales,"medium, 68000",68000,Europe,2016-06-14T00:00:00Z,0.09,0.8,6,301,5,0,0,899
0,technical,"low, 51000",51000,US,2011-09-13T00:00:00Z,0.52,0.97,4,170,3,0,0,1397
0,product_mng,"medium, 68000",68000,US,2008-05-25T00:00:00Z,0.68,0.85,3,250,3,0,0,840
0,support,"medium, 70000",70000,US,2016-11-16T00:00:00Z,0.52,0.92,3,150,2,1,0,130
0,sales,"medium, 66000",66000,US,2011-12-26T00:00:00Z,0.8,0.72,3,271,2,0,0,530
1,marketing,"low, 33000",33000,Canada,2013-11-29T00:00:00Z,0.7,0.89,3,183,5,0,0,1711
0,support,"low, 46000",46000,US,2016-11-02T00:00:00Z,0.9,0.74,5,249,3,0,0,838
0,sales,"medium, 69000",69000,US,2015-10-30T00:00:00Z,0.56,0.86,4,181,3,0,0,223
0,sales,"medium, 61000",61000,US,2008-04-18T00:00:00Z,0.15,0.98,2,96,2,0,0,1979
1,support,"low, 47000",47000,US,2017-03-04T00:00:00Z,0.42,0.47,2,130,3,0,0,1576
0,technical,"medium, 66000",66000,Europe,2017-01-25T00:00:00Z,0.89,0.62,5,196,3,0,0,540
0,sales,"low, 43000",43000,US,2015-09-07T00:00:00Z,0.93,0.67,5,237,4,0,0,1834
0,IT,"low, 49000",49000,US,2016-11-20T00:00:00Z,0.59,0.59,4,270,2,0,0,824
0,technical,"medium, 75000",75000,US,2016-10-09T00:00:00Z,0.39,0.58,3,152,3,1,0,819
0,technical,"medium, 71000",71000,US,2009-03-27T00:00:00Z,0.92,0.85,3,207,2,0,0,84
0,RandD,"medium, 83000",83000,US,2016-04-12T00:00:00Z,0.23,0.37,3,247,4,0,0,404
0,technical,"medium, 90000",90000,US,2016-11-29T00:00:00Z,0.57,0.67,3,138,6,1,0,1302
0,support,"low, 48000",48000,US,2008-04-25T00:00:00Z,0.6,0.57,3,203,2,0,0,865
1,management,"medium, 70000",70000,US,2008-08-06T00:00:00Z,0.11,0.9,6,253,4,0,0,1377
0,marketing,"medium, 69000",69000,US,2017-05-27T00:00:00Z,0.16,0.74,5,205,4,1,0,1140
1,support,"low, 58000",58000,Canada,2015-05-02T00:00:00Z,0.44,0.56,2,156,3,0,0,156
1,technical,"medium, 70000",70000,US,2017-12-02T00:00:00Z,0.14,0.62,4,158,4,1,0,1792
0,management,"medium, 63000",63000,US,2017-03-16T00:00:00Z,0.85,0.51,3,261,4,0,1,1689
0,sales,"low, 47000",47000,Canada,2016-07-17T00:00:00Z,0.64,0.48,3,147,7,0,0,858
0,RandD,"low, 34000",34000,Canada,2017-05-02T00:00:00Z,0.35,0.78,5,275,4,0,0,777
1,technical,"medium, 70000",70000,APAC,2017-10-24T00:00:00Z,0.79,0.96,4,234,5,0,0,1319
0,product_mng,"low, 34000",34000,Europe,2013-06-11T00:00:00Z,0.84,0.5,4,178,2,0,0,388
0,IT,"medium, 65000",65000,Europe,2017-02-01T00:00:00Z,0.25,0.62,6,271,5,0,0,94
1,sales,"low, 33000",33000,US,2009-09-05T00:00:00Z,0.1,0.78,5,285,4,1,0,121
0,marketing,"low, 48000",48000,US,2011-05-04T00:00:00Z,0.24,0.42,5,210,5,0,0,1861
0,technical,"medium, 82000",82000,US,2017-10-15T00:00:00Z,0.76,0.8,2,219,4,1,0,702
0,marketing,"low, 37000",37000,US,2012-05-20T00:00:00Z,0.49,0.87,3,212,2,0,0,12
0,IT,"medium, 80000",80000,Europe,2016-02-20T00:00:00Z,0.78,0.43,4,275,3,0,0,1109
0,accounting,"low, 44000",44000,US,2017-01-31T00:00:00Z,0.53,0.73,4,227,3,0,0,346
0,support,"low, 44000",44000,US,2016-11-10T00:00:00Z,0.93,0.98,4,160,3,0,0,590
0,sales,"medium, 76000",76000,Europe,2016-02-07T00:00:00Z,0.99,0.89,3,273,2,0,0,1803
1,hr,"low, 42000",42000,US,2017-12-19T00:00:00Z,0.79,0.87,5,261,5,0,0,1022
0,support,"low, 59000",59000,US,2017-03-26T00:00:00Z,0.51,0.76,2,239,3,0,0,126
0,technical,"low, 37000",37000,US,2015-04-27T00:00:00Z,1,0.86,4,245,4,0,0,226
1,sales,"low, 49000",49000,US,2010-09-15T00:00:00Z,0.37,0.56,2,156,3,0,0,1586
1,sales,"low, 51000",51000,US,2008-10-22T00:00:00Z,0.44,0.52,2,141,3,0,0,495
0,product_mng,"medium, 80000",80000,US,2016-11-29T00:00:00Z,0.79,0.53,2,217,2,0,0,1494
0,technical,"medium, 63000",63000,US,2009-05-25T00:00:00Z,0.58,0.84,4,206,7,0,1,1388
0,sales,"low, 30000",30000,APAC,2017-11-06T00:00:00Z,0.63,0.88,3,177,3,0,0,1635
1,sales,"medium, 81000",81000,Canada,2015-03-06T00:00:00Z,0.37,0.49,2,153,3,0,0,1520
0,support,"low, 59000",59000,US,2008-07-13T00:00:00Z,0.73,0.54,3,283,6,0,0,1796
0,technical,"medium, 76000",76000,Europe,2015-08-31T00:00:00Z,0.88,0.58,3,145,8,0,0,903
0,product_mng,"low, 42000",42000,US,2017-09-15T00:00:00Z,0.99,0.84,4,142,10,0,0,1692
0,RandD,"low, 31000",31000,APAC,2016-11-04T00:00:00Z,0.88,0.5,3,206,2,0,0,420
0,sales,"low, 51000",51000,US,2016-10-06T00:00:00Z,0.82,0.54,4,191,3,0,0,895
1,support,"low, 43000",43000,US,2008-08-30T00:00:00Z,0.1,0.95,6,244,5,0,0,1437
0,technical,"medium, 84000",84000,US,2017-04-18T00:00:00Z,0.99,0.56,3,193,3,1,0,375
0,technical,"high, 164000",164000,US,2017-10-24T00:00:00Z,0.72,0.63,3,223,2,1,0,1817
0,support,"medium, 63000",63000,Canada,2016-02-08T00:00:00Z,0.9,0.95,3,133,4,0,0,994
0,RandD,"low, 37000",37000,US,2013-01-22T00:00:00Z,0.78,0.95,3,249,4,0,0,1392
0,sales,"low, 49000",49000,US,2009-07-07T00:00:00Z,0.66,0.68,4,269,3,1,0,487
0,hr,"low, 40000",40000,US,2016-05-20T00:00:00Z,0.87,0.58,4,212,3,0,0,1611
1,sales,"low, 31000",31000,Europe,2016-11-17T00:00:00Z,0.37,0.55,2,152,3,0,0,1471
0,RandD,"medium, 80000",80000,US,2015-04-26T00:00:00Z,0.15,0.8,5,121,5,0,0,1697
1,technical,"medium, 86000",86000,US,2016-05-17T00:00:00Z,0.73,0.86,4,245,6,0,0,672
0,hr,"low, 47000",47000,APAC,2008-01-26T00:00:00Z,0.76,0.67,5,243,3,0,0,748
0,IT,"low, 47000",47000,Canada,2013-01-14T00:00:00Z,0.83,0.51,5,143,4,0,0,1438
0,support,"medium, 81000",81000,US,2017-11-28T00:00:00Z,0.5,0.81,3,170,2,0,0,1257
0,technical,"low, 44000",44000,US,2015-05-16T00:00:00Z,0.5,0.85,4,272,2,0,0,1526
0,sales,"medium, 89000",89000,US,2017-01-05T00:00:00Z,0.62,0.87,4,221,3,1,0,384
0,sales,"low, 42000",42000,US,2008-06-04T00:00:00Z,0.5,0.65,5,242,3,0,0,152
0,RandD,"low, 60000",60000,US,2009-07-24T00:00:00Z,0.98,0.96,5,183,3,1,0,1745
1,hr,"medium, 88000",88000,APAC,2009-09-08T00:00:00Z,0.39,0.54,2,158,3,0,0,1617
1,support,"low, 60000",60000,US,2008-03-02T00:00:00Z,0.77,0.92,5,235,5,0,0,280
0,accounting,"medium, 76000",76000,US,2015-08-21T00:00:00Z,0.68,0.51,2,196,3,0,0,1987
0,sales,"medium, 68000",68000,US,2016-12-02T00:00:00Z,0.78,0.8,3,135,7,0,0,1331
1,sales,"low, 54000",54000,US,2016-07-04T00:00:00Z,0.85,0.82,4,270,5,0,0,840
0,technical,"low, 34000",34000,US,2016-01-10T00:00:00Z,0.84,0.98,4,134,5,1,0,1357
0,support,"medium, 80000",80000,Europe,2016-11-18T00:00:00Z,0.51,0.95,4,201,3,0,0,200
0,management,"medium, 68000",68000,US,2018-01-12T00:00:00Z,0.12,0.59,3,229,6,0,0,1941
0,sales,"medium, 84000",84000,Europe,2009-08-18T00:00:00Z,0.97,0.91,3,246,2,0,0,642
0,technical,"low, 46000",46000,US,2017-02-09T00:00:00Z,0.54,0.53,4,158,2,0,0,821
0,sales,"low, 39000",39000,Europe,2016-04-12T00:00:00Z,0.57,0.7,4,237,6,0,0,1923
0,technical,"medium, 87000",87000,US,2017-03-06T00:00:00Z,0.5,0.88,4,172,4,0,0,1036
0,support,"medium, 71000",71000,US,2017-01-28T00:00:00Z,0.34,0.42,6,287,5,1,0,1168
0,sales,"low, 40000",40000,US,2015-10-12T00:00:00Z,0.21,0.85,6,235,6,0,0,766
0,marketing,"low, 60000",60000,US,2010-05-15T00:00:00Z,0.75,0.84,4,195,3,0,0,328
0,product_mng,"medium, 71000",71000,US,2017-07-10T00:00:00Z,0.4,0.85,4,198,2,0,0,313
0,accounting,"low, 43000",43000,US,2008-08-21T00:00:00Z,0.86,0.56,5,141,2,0,0,701
0,support,"low, 38000",38000,Europe,2017-06-12T00:00:00Z,0.89,0.54,3,214,2,0,0,72
0,technical,"medium, 81000",81000,US,2016-02-21T00:00:00Z,0.54,0.71,5,173,2,0,0,974
0,marketing,"medium, 106000",106000,US,2018-01-22T00:00:00Z,0.18,0.73,6,231,4,0,0,657
0,sales,"low, 36000",36000,Europe,2018-01-04T00:00:00Z,0.9,0.79,3,222,6,1,0,1682
0,product_mng,"medium, 90000",90000,Europe,2008-02-14T00:00:00Z,0.93,0.73,3,252,4,0,0,104
1,technical,"medium, 86000",86000,US,2016-05-31T00:00:00Z,0.4,0.46,2,130,3,0,0,288
0,sales,"low, 52000",52000,US,2015-06-13T00:00:00Z,0.75,0.75,4,266,3,0,0,1794
1,technical,"low, 58000",58000,US,2010-01-24T00:00:00Z,0.38,1,5,137,4,0,0,1469
0,accounting,"low, 46000",46000,US,2015-02-22T00:00:00Z,0.68,0.83,5,267,3,0,0,1883
1,sales,"low, 52000",52000,US,2017-04-21T00:00:00Z,0.43,0.51,2,128,3,0,0,380
1,support,"medium, 61000",61000,US,2013-12-07T00:00:00Z,0.91,0.91,4,262,6,0,0,1468
1,sales,"low, 36000",36000,US,2015-05-21T00:00:00Z,0.41,0.55,2,154,3,0,0,1819
0,technical,"low, 30000",30000,Europe,2015-07-07T00:00:00Z,0.73,0.62,3,218,3,0,0,908
0,IT,"low, 39000",39000,US,2017-04-04T00:00:00Z,0.6,0.85,3,242,2,0,0,1224
0,sales,"low, 54000",54000,US,2015-06-07T00:00:00Z,0.62,0.68,5,265,3,0,0,674
0,IT,"medium, 75000",75000,US,2014-03-23T00:00:00Z,0.71,0.68,3,231,2,1,0,37
0,IT,"medium, 74000",74000,US,2009-12-02T00:00:00Z,0.19,0.63,5,206,6,0,0,1731
0,sales,"medium, 73000",73000,US,2008-12-23T00:00:00Z,0.89,0.95,4,141,3,0,0,152
1,sales,"medium, 80000",80000,Europe,2009-12-13T00:00:00Z,0.1,0.87,7,289,4,0,0,1516
0,sales,"medium, 90000",90000,US,2008-09-06T00:00:00Z,0.52,0.68,3,162,4,1,0,30
0,sales,"low, 51000",51000,Europe,2013-08-25T00:00:00Z,0.56,0.73,4,134,3,0,0,1049
1,sales,"medium, 84000",84000,Europe,2016-03-26T00:00:00Z,0.09,0.88,6,269,4,0,0,167
1,hr,"low, 39000",39000,US,2016-07-12T00:00:00Z,0.41,0.57,2,136,3,0,0,1117
0,support,"low, 47000",47000,Europe,2016-04-01T00:00:00Z,0.66,0.96,4,103,2,0,0,1100
0,marketing,"low, 38000",38000,Canada,2015-11-12T00:00:00Z,0.96,0.89,3,163,2,0,0,673
0,technical,"medium, 100000",100000,Europe,2012-02-17T00:00:00Z,0.91,0.77,3,195,7,0,0,1822
0,marketing,"high, 116000",116000,US,2016-02-15T00:00:00Z,0.73,0.67,4,205,3,0,0,1090
1,management,"medium, 83000",83000,Europe,2016-12-25T00:00:00Z,0.4,0.54,2,137,3,0,0,1329
0,hr,"low, 55000",55000,Europe,2016-04-20T00:00:00Z,0.59,0.74,5,165,2,0,0,1437
0,sales,"medium, 63000",63000,US,2015-04-03T00:00:00Z,0.83,0.83,3,186,3,1,1,912
0,sales,"low, 35000",35000,US,2015-10-22T00:00:00Z,0.72,0.99,4,239,3,0,0,683
0,sales,"low, 31000",31000,Europe,2008-11-18T00:00:00Z,0.57,0.61,3,112,5,0,0,1460
1,RandD,"medium, 90000",90000,US,2017-01-08T00:00:00Z,0.84,1,5,250,5,0,0,1765
0,sales,"medium, 63000",63000,Europe,2016-11-05T00:00:00Z,0.89,0.58,3,167,3,0,0,986
1,technical,"low, 31000",31000,APAC,2017-12-09T00:00:00Z,0.11,0.97,6,310,4,0,0,247
0,technical,"medium, 89000",89000,US,2009-01-05T00:00:00Z,0.21,0.63,5,226,3,0,0,1708
0,support,"low, 44000",44000,US,2018-01-11T00:00:00Z,0.53,0.56,5,188,3,0,0,417
0,sales,"medium, 78000",78000,Europe,2016-12-30T00:00:00Z,0.85,0.63,3,167,3,0,0,1309
0,marketing,"medium, 66000",66000,Europe,2016-08-14T00:00:00Z,0.55,0.98,2,144,2,0,0,719
1,sales,"low, 37000",37000,US,2010-04-15T00:00:00Z,0.4,0.48,2,137,3,0,0,1936
0,management,"medium, 72000",72000,US,2009-03-07T00:00:00Z,0.74,0.62,3,216,3,1,0,318
1,hr,"medium, 77000",77000,US,2016-02-16T00:00:00Z,0.09,0.82,6,257,4,0,0,258
1,IT,"medium, 90000",90000,Canada,2016-03-04T00:00:00Z,0.38,0.57,2,146,3,0,0,1107
0,accounting,"medium, 85000",85000,Canada,2015-12-18T00:00:00Z,0.62,0.86,4,135,3,0,0,1619
0,support,"low, 51000",51000,US,2010-07-19T00:00:00Z,0.55,0.63,5,184,4,0,0,303
0,technical,"low, 50000",50000,US,2017-05-07T00:00:00Z,0.99,0.64,4,135,2,1,0,1885
0,sales,"medium, 77000",77000,US,2011-07-29T00:00:00Z,0.46,0.47,6,101,5,0,0,1090
0,technical,"high, 178000",178000,US,2017-06-14T00:00:00Z,0.19,0.64,5,181,4,1,0,993
0,sales,"high, 155000",155000,US,2016-03-10T00:00:00Z,0.72,0.68,4,238,3,0,0,1091
0,sales,"medium, 61000",61000,US,2014-03-23T00:00:00Z,0.51,0.86,4,223,3,1,0,580
0,management,"low, 43000",43000,US,2016-05-03T00:00:00Z,0.94,0.88,4,262,2,0,0,996
0,technical,"low, 53000",53000,US,2016-11-17T00:00:00Z,0.96,0.97,4,260,3,0,0,1076
0,technical,"medium, 85000",85000,US,2016-04-24T00:00:00Z,0.68,0.59,3,141,3,0,0,105
0,technical,"medium, 83000",83000,US,2016-05-17T00:00:00Z,0.12,0.61,6,257,3,0,0,545
1,IT,"medium, 61000",61000,US,2017-05-14T00:00:00Z,0.46,0.48,2,129,3,0,0,1849
1,sales,"low, 37000",37000,US,2016-04-30T00:00:00Z,0.39,0.5,2,135,3,0,0,1379
1,technical,"low, 40000",40000,US,2016-11-08T00:00:00Z,0.09,0.92,7,301,4,0,0,891
1,RandD,"low, 49000",49000,Europe,2011-09-08T00:00:00Z,0.1,0.94,6,285,4,0,0,1500
0,marketing,"medium, 61000",61000,US,2017-09-17T00:00:00Z,0.67,0.57,5,215,4,0,0,1004
0,support,"low, 37000",37000,US,2015-03-27T00:00:00Z,0.81,0.78,3,165,3,0,0,1580
0,support,"low, 31000",31000,Europe,2016-10-22T00:00:00Z,0.53,0.49,4,192,2,0,0,1021
0,sales,"medium, 75000",75000,US,2015-10-26T00:00:00Z,0.6,0.91,3,157,4,0,0,463
0,product_mng,"medium, 65000",65000,US,2015-05-18T00:00:00Z,0.4,0.72,3,139,2,0,0,368
0,IT,"high, 140000",140000,US,2009-10-25T00:00:00Z,0.92,0.66,4,113,3,0,0,909
1,product_mng,"low, 42000",42000,US,2008-10-31T00:00:00Z,0.37,0.48,2,129,3,0,0,76
0,sales,"low, 41000",41000,Europe,2016-10-16T00:00:00Z,0.2,0.98,3,180,6,0,0,863
1,technical,"medium, 68000",68000,Europe,2016-06-14T00:00:00Z,0.49,0.63,6,265,3,0,0,778
0,RandD,"low, 31000",31000,US,2015-02-08T00:00:00Z,0.82,0.49,5,210,3,0,0,75
0,technical,"low, 36000",36000,US,2015-10-01T00:00:00Z,0.31,0.75,4,220,3,0,0,1782
0,product_mng,"medium, 61000",61000,US,2016-09-07T00:00:00Z,0.4,0.65,6,172,2,1,0,834
0,support,"low, 43000",43000,US,2015-03-11T00:00:00Z,0.72,0.8,3,158,3,0,0,1533
0,RandD,"high, 171000",171000,Europe,2017-08-30T00:00:00Z,0.62,0.77,4,256,3,0,0,449
0,sales,"low, 42000",42000,US,2014-06-10T00:00:00Z,0.52,0.84,4,212,3,0,0,1558
0,support,"low, 31000",31000,US,2015-10-24T00:00:00Z,0.55,0.81,4,267,5,0,0,616
0,marketing,"low, 51000",51000,Europe,2016-08-03T00:00:00Z,0.6,0.72,3,181,2,0,0,327
0,accounting,"low, 52000",52000,US,2008-09-04T00:00:00Z,0.91,0.5,3,276,4,0,0,773
0,RandD,"medium, 64000",64000,US,2016-01-01T00:00:00Z,0.81,0.81,4,177,3,0,0,1229
1,management,"medium, 62000",62000,US,2010-05-01T00:00:00Z,0.42,0.53,2,131,3,0,0,134
0,sales,"low, 56000",56000,Europe,2015-07-27T00:00:00Z,0.99,0.52,4,205,2,0,0,1721
0,accounting,"medium, 80000",80000,US,2016-09-17T00:00:00Z,0.7,0.51,3,256,3,0,0,834
0,sales,"medium, 88000",88000,US,2016-05-16T00:00:00Z,0.74,0.98,5,200,3,0,0,1557
0,technical,"low, 54000",54000,US,2016-06-25T00:00:00Z,0.56,0.66,3,232,2,0,0,71
0,sales,"medium, 76000",76000,US,2017-01-10T00:00:00Z,0.85,0.57,4,150,3,0,1,507
0,sales,"low, 57000",57000,US,2017-04-17T00:00:00Z,0.24,0.55,5,208,5,0,0,1714
0,marketing,"medium, 87000",87000,US,2017-11-16T00:00:00Z,0.94,0.69,3,248,3,0,0,1026
0,support,"low, 46000",46000,US,2015-10-19T00:00:00Z,0.59,0.57,4,261,2,0,0,1045
0,support,"low, 39000",39000,US,2015-11-19T00:00:00Z,0.51,0.93,5,232,3,0,0,1248
0,sales,"medium, 83000",83000,Europe,2017-03-29T00:00:00Z,0.77,0.8,3,207,3,0,0,585
0,technical,"low, 52000",52000,APAC,2009-05-29T00:00:00Z,0.92,0.64,4,259,2,0,0,559
0,accounting,"medium, 85000",85000,US,2015-08-19T00:00:00Z,0.42,0.8,4,259,7,1,0,806
0,sales,"low, 42000",42000,Canada,2016-01-03T00:00:00Z,0.74,0.79,5,237,4,0,0,74
0,management,"low, 110000",110000,Europe,2009-08-08T00:00:00Z,0.91,0.71,2,159,3,1,0,1383
0,hr,"low, 37000",37000,US,2015-12-07T00:00:00Z,0.93,0.73,4,283,7,0,0,1959
0,support,"low, 31000",31000,US,2015-04-12T00:00:00Z,0.89,0.84,6,196,4,0,0,1146
0,sales,"low, 33000",33000,US,2013-11-21T00:00:00Z,0.76,0.63,3,198,3,0,0,1431
0,accounting,"low, 40000",40000,Europe,2009-06-24T00:00:00Z,0.71,0.62,3,258,2,0,0,523
0,sales,"low, 32000",32000,US,2015-02-27T00:00:00Z,0.63,0.85,3,151,4,1,0,986
0,hr,"medium, 86000",86000,Canada,2015-03-08T00:00:00Z,0.88,0.96,5,182,4,1,0,1315
