,salary,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,resigned
555,89000,0.8,0.4,5,199,4,1,0,0
556,81000,0.91,0.56,4,251,4,0,0,0
557,75000,0.71,0.54,4,188,6,0,0,0
558,57000,0.7,0.9,3,225,2,0,0,0
559,72000,0.69,0.89,3,216,4,0,0,0
560,88000,0.1,0.84,6,253,4,0,0,1
561,30000,0.09,0.87,5,263,4,0,0,1
562,43000,0.89,0.51,4,141,3,0,0,0
563,47000,0.11,0.87,6,254,4,0,0,1
564,37000,0.13,0.61,5,198,5,0,0,0
565,136000,0.78,0.47,4,129,2,0,0,0
566,35000,0.37,0.46,2,155,3,0,0,1
567,53000,0.57,0.86,3,164,2,0,0,0
568,40000,0.09,0.9,6,295,4,0,0,1
569,74000,0.79,0.87,4,223,5,0,0,0
570,85000,0.84,0.54,3,245,3,0,0,0
571,59000,0.82,0.97,4,243,3,1,0,0
572,56000,0.96,0.64,3,166,2,0,0,0
573,70000,0.71,0.77,3,193,3,1,0,0
574,80000,0.55,0.57,3,266,2,0,0,0
575,72000,0.91,0.59,5,179,3,0,0,0
576,196000,0.69,0.69,5,160,3,0,0,0
577,181000,0.45,0.54,2,142,3,0,0,1
578,59000,0.86,0.86,4,227,2,0,0,0
579,72000,0.71,0.49,4,273,2,1,0,0
580,62000,0.09,0.82,6,249,4,0,0,1
581,68000,0.71,0.79,4,133,3,0,1,0
582,46000,0.91,0.61,2,272,2,0,0,0
583,35000,0.71,0.66,5,187,2,0,0,0
584,98000,0.39,0.64,3,152,2,0,0,0
585,41000,0.41,0.47,2,145,3,0,0,1
586,76000,0.84,0.84,3,150,4,0,0,0
587,39000,0.76,0.59,3,191,4,0,0,0
588,65000,0.18,0.99,4,204,6,0,0,0
589,30000,0.48,0.86,5,198,4,0,0,0
590,77000,0.51,0.86,4,260,3,1,0,0
591,78000,0.59,0.66,3,186,3,0,0,0
592,31000,0.52,0.39,6,246,4,0,0,0
593,80000,0.77,0.75,3,272,3,0,0,0
594,58000,0.67,0.69,3,231,3,0,1,0
595,77000,0.73,0.75,3,259,4,0,0,0
596,171000,0.71,0.55,4,273,3,1,0,0
597,46000,0.7,0.38,4,270,2,0,0,0
598,38000,0.95,0.73,3,243,3,1,0,0
599,65000,0.3,0.88,5,245,4,0,0,0
600,36000,0.6,0.73,2,180,2,0,0,0
601,85000,0.45,0.53,2,129,3,0,0,1
602,81000,0.36,0.56,2,132,3,0,0,1
603,90000,0.72,0.51,3,160,3,0,0,0
604,65000,0.69,0.63,4,217,3,0,0,0
605,48000,0.14,0.8,5,226,3,0,0,0
606,90000,0.99,0.54,4,239,3,0,0,0
607,90000,0.96,0.55,3,225,4,1,0,0
608,84000,0.9,0.58,3,264,3,0,0,0
609,54000,0.45,0.46,2,159,3,0,0,1
610,38000,0.65,0.6,5,227,3,0,0,0
611,67000,0.99,0.72,3,163,3,0,0,0
612,67000,0.43,0.47,2,144,3,0,0,1
613,54000,0.4,0.57,2,160,3,0,0,1
614,86000,0.4,0.46,2,143,3,0,0,1
615,60000,0.76,0.62,5,230,3,1,0,0
616,78000,0.77,0.91,5,236,5,0,0,1
617,89000,0.71,0.96,4,161,3,0,0,0
618,48000,0.42,0.6,2,188,3,0,0,0
619,48000,0.65,0.89,4,204,8,1,0,0
620,172000,0.4,0.47,2,144,3,0,0,1
621,68000,0.52,0.85,5,183,3,0,0,0
622,83000,0.9,0.79,4,236,3,1,0,0
623,60000,0.42,0.86,2,108,5,0,0,0
624,189000,0.57,0.68,3,102,6,0,0,0
625,44000,0.8,0.56,2,204,3,0,0,0
626,53000,0.58,0.43,6,132,3,0,0,0
627,47000,0.68,0.78,3,264,3,0,0,0
628,51000,0.48,0.58,3,194,3,0,0,0
629,62000,0.52,0.57,3,270,3,0,0,0
630,46000,0.36,0.52,2,157,3,0,0,1
631,32000,0.89,0.74,5,220,3,0,0,0
632,162000,0.61,0.9,3,224,3,0,0,0
633,75000,0.1,0.96,6,264,4,0,0,1
634,63000,0.2,0.53,3,149,4,0,1,0
635,70000,0.49,0.98,3,224,3,0,0,0
636,67000,0.1,0.93,6,298,4,0,0,1
637,47000,0.98,0.51,4,223,2,0,0,0
638,34000,0.78,0.63,3,202,2,0,0,0
639,80000,0.84,0.74,2,168,3,0,0,0
640,71000,0.92,0.91,3,250,4,0,0,0
641,74000,0.09,0.94,6,257,4,0,0,1
642,59000,0.93,0.76,3,212,3,0,0,0
643,59000,0.77,0.93,4,231,5,0,0,1
644,95000,0.58,0.62,3,213,2,0,0,0
645,50000,0.46,0.38,6,140,3,0,0,0
646,68000,0.55,0.77,3,237,2,0,0,0
647,61000,1.0,0.73,5,189,3,1,0,0
648,76000,0.52,0.92,3,150,2,1,0,0
649,73000,0.43,0.47,2,144,3,0,0,1
650,38000,0.96,0.77,3,193,3,0,0,0
651,78000,0.72,0.68,3,150,3,1,0,0
652,35000,0.36,0.71,3,100,3,0,0,0
653,74000,0.89,1.0,4,226,2,1,0,0
654,39000,0.83,0.54,3,149,3,0,0,0
655,75000,0.8,0.41,3,188,4,0,0,0
656,74000,0.97,0.63,5,199,2,1,0,0
657,31000,0.8,0.77,4,205,2,0,0,0
658,60000,0.39,0.49,2,146,3,0,0,1
659,85000,0.41,0.48,3,135,3,0,0,0
660,48000,0.18,0.55,5,217,4,0,0,0
661,32000,0.87,0.71,6,224,6,0,0,0
662,51000,0.5,0.49,4,236,3,0,0,0
663,65000,0.1,0.55,2,247,4,0,0,1
664,48000,0.11,0.85,6,299,4,0,0,1
665,82000,0.49,0.61,5,196,3,0,0,0
666,76000,0.96,0.9,4,164,4,0,0,0
667,43000,0.5,0.54,2,269,2,1,0,0
668,79000,0.54,0.77,4,271,3,0,0,0
669,60000,0.11,0.89,6,272,4,0,0,1
670,33000,0.43,0.47,2,131,3,0,0,1
671,83000,0.44,0.4,3,120,6,0,0,0
672,37000,0.44,0.36,2,136,3,0,0,0
673,46000,0.59,0.64,5,269,3,0,0,0
674,30000,0.51,0.41,2,164,4,0,0,0
675,36000,0.57,0.81,4,200,3,1,0,0
676,58000,0.74,0.64,3,229,3,0,0,0
677,44000,0.37,0.45,2,142,3,0,0,1
678,49000,0.74,0.97,2,135,4,0,0,0
679,47000,0.8,0.94,4,200,4,0,0,0
680,76000,0.58,0.6,3,110,3,1,0,0
681,88000,0.54,0.5,4,160,3,0,0,0
682,38000,0.46,0.66,6,229,3,0,0,0
683,77000,0.87,0.52,4,140,3,0,0,0
684,43000,0.93,0.58,5,238,2,0,0,0
685,89000,0.51,0.82,3,206,4,0,0,0
686,83000,0.77,0.75,4,223,3,0,0,0
687,72000,0.4,0.46,2,127,3,0,0,1
688,89000,0.5,0.7,3,159,3,0,0,0
689,90000,0.97,0.38,5,211,7,1,0,0
690,85000,0.87,0.53,4,144,3,0,0,0
691,41000,0.59,0.51,3,203,2,1,0,0
692,67000,0.63,0.72,6,163,4,0,0,0
693,57000,0.76,0.79,3,197,5,0,0,0
694,42000,0.87,0.98,3,174,3,0,0,0
695,128000,0.65,0.53,5,205,3,1,0,0
696,68000,0.74,0.63,4,170,2,0,0,0
697,80000,0.45,0.54,2,129,3,0,0,1
698,101000,0.42,0.52,2,160,3,0,0,1
699,32000,0.91,0.7,4,134,2,0,0,0
700,77000,1.0,0.72,5,194,7,1,0,0
701,72000,0.87,0.51,4,233,3,0,0,0
702,46000,0.56,0.91,4,188,2,1,0,0
703,77000,0.73,0.69,4,161,3,0,0,0
704,81000,0.81,0.52,3,162,3,0,0,0
705,46000,0.93,0.89,3,262,2,0,0,0
706,84000,0.93,0.51,4,110,3,0,0,0
707,71000,0.7,0.54,4,150,4,0,0,0
708,186000,0.78,0.84,3,233,3,1,0,0
709,148000,0.8,0.66,4,223,3,0,0,0
710,39000,0.44,0.52,2,137,3,0,0,1
711,64000,0.9,1.0,5,221,5,0,0,1
712,46000,0.68,0.76,3,260,4,0,0,0
713,31000,0.81,0.7,6,161,4,0,0,1
714,61000,0.54,0.58,4,206,3,0,0,0
715,81000,0.2,0.77,6,213,4,0,0,0
716,76000,0.72,0.65,3,109,5,1,0,0
717,65000,0.97,0.62,6,118,2,0,0,0
718,74000,0.76,0.55,4,250,3,0,0,0
719,80000,0.73,0.82,4,205,4,0,0,0
720,88000,0.85,0.6,4,255,4,0,0,0
721,33000,0.82,0.92,5,225,5,0,0,1
722,63000,0.98,0.66,3,199,3,0,0,0
723,35000,0.82,0.59,3,249,3,0,0,0
724,60000,0.26,0.71,6,189,2,0,0,0
725,38000,0.49,0.59,4,137,4,0,0,0
726,74000,0.83,0.48,3,242,4,0,0,0
727,81000,0.63,0.82,5,268,3,0,0,0
728,80000,0.87,0.9,5,254,6,0,0,1
729,40000,0.51,0.66,4,182,2,0,0,0
730,76000,0.19,0.61,3,272,4,0,0,0
731,107000,0.59,0.5,3,199,2,0,0,0
732,76000,0.65,0.91,3,207,3,0,0,0
733,82000,0.54,0.64,3,203,4,0,0,0
734,60000,0.64,0.57,4,271,2,0,0,0
735,185000,0.37,0.53,2,143,3,0,0,1
736,42000,0.37,0.47,2,149,3,0,0,1
737,79000,1.0,0.93,5,182,3,1,0,0
738,40000,0.49,0.8,3,238,4,0,0,0
739,50000,0.73,0.75,2,243,5,1,0,0
740,70000,0.49,0.92,4,229,2,0,0,0
741,77000,0.1,0.94,6,285,4,0,0,1
742,43000,0.86,0.95,5,275,2,0,0,0
743,59000,0.77,0.68,3,214,8,1,0,0
744,43000,0.67,0.83,3,260,3,0,0,0
745,72000,0.61,0.75,3,140,3,0,0,0
746,87000,0.53,0.91,5,181,3,0,0,0
747,54000,0.5,0.62,4,166,3,1,0,0
748,79000,0.44,0.51,2,140,3,0,0,1
749,63000,0.64,0.89,3,175,3,1,0,0
750,79000,0.29,0.39,6,105,6,0,0,0
751,68000,0.9,0.69,4,174,2,0,0,0
752,42000,0.83,0.7,5,168,3,0,0,0
753,68000,0.76,0.81,3,225,3,0,0,0
754,43000,0.66,0.66,4,255,5,0,0,0
755,38000,0.56,0.61,3,250,2,0,0,0
756,72000,0.39,0.85,5,179,5,0,0,0
757,87000,0.59,0.59,3,194,2,1,0,0
758,51000,0.63,0.98,4,160,2,0,0,0
759,49000,0.98,0.8,2,201,2,0,0,0
760,87000,0.98,0.62,5,260,2,1,0,0
761,256000,0.23,0.74,5,219,4,0,0,0
762,83000,0.39,0.45,2,134,3,0,0,1
763,72000,0.56,0.85,3,265,10,1,0,0
764,62000,0.92,0.99,5,255,6,0,0,1
765,71000,0.52,0.72,3,253,3,0,0,0
766,33000,0.57,0.42,4,154,5,0,0,0
767,66000,0.37,0.52,2,157,3,0,0,1
768,87000,0.98,0.92,4,175,2,0,0,0
769,83000,0.66,0.49,3,206,2,0,0,0
770,133000,0.58,0.9,3,151,3,0,0,0
771,74000,0.93,0.54,4,239,2,0,0,0
772,61000,0.71,0.61,2,198,2,1,0,0
773,43000,0.5,0.64,2,170,8,0,0,0
774,96000,0.42,0.46,2,132,3,0,0,1
775,74000,0.37,0.57,2,129,3,0,0,1
776,86000,0.66,0.7,4,161,3,0,0,0
777,90000,0.99,0.75,3,243,3,0,0,0
778,74000,0.49,0.74,4,104,4,0,0,0
779,50000,0.91,0.82,2,241,3,0,0,0
780,62000,0.28,0.92,3,151,3,0,0,0
781,34000,0.62,0.78,4,261,2,0,0,0
782,94000,0.28,0.46,4,260,2,0,0,0
783,66000,0.45,0.52,2,145,3,0,0,1
784,47000,0.67,0.97,4,186,3,0,0,0
785,64000,0.79,0.83,5,268,3,0,0,0
786,60000,0.09,0.95,6,304,4,0,0,1
787,144000,0.58,0.54,3,287,6,0,0,0
788,83000,0.81,0.87,4,254,5,0,0,1
789,90000,0.63,0.5,4,167,3,1,0,0
790,70000,0.68,0.67,4,135,2,0,0,0
791,74000,0.68,0.81,3,180,2,1,0,0
792,40000,0.49,0.52,4,251,2,0,0,0
793,56000,0.66,0.89,3,257,3,0,0,0
794,46000,0.19,0.55,5,148,4,0,0,0
795,98000,0.4,0.64,3,188,3,0,0,0
796,49000,0.63,0.89,4,192,2,0,0,0
797,80000,0.37,0.41,2,113,3,0,1,0
798,47000,0.54,0.58,3,234,3,0,0,0
799,60000,0.64,0.57,4,217,3,0,0,0
800,84000,0.39,0.46,2,159,3,0,0,1
801,45000,0.59,0.83,3,156,2,0,0,0
802,76000,0.9,0.64,5,226,2,0,0,0
803,64000,0.78,0.59,4,124,3,1,0,0
804,81000,0.73,0.84,4,238,2,0,0,0
805,61000,0.96,0.51,3,237,4,0,0,0
806,68000,0.75,0.61,3,263,3,0,0,0
807,34000,0.53,0.56,4,249,2,0,0,0
808,31000,0.95,0.65,5,142,2,1,0,0
809,116000,0.18,0.62,3,165,4,0,0,0
810,58000,1.0,0.56,3,182,3,0,0,0
811,85000,0.57,0.55,2,173,2,0,0,0
812,44000,0.44,0.49,2,130,3,0,0,1
813,77000,0.21,0.99,6,165,4,1,0,0
814,78000,0.76,0.64,4,234,2,0,0,0
815,80000,0.43,0.62,2,180,3,0,0,0
816,48000,0.11,0.83,6,306,4,0,0,1
817,89000,0.99,0.92,3,220,3,0,0,0
818,60000,0.99,0.54,4,196,4,1,0,0
819,82000,0.37,0.52,2,159,3,0,0,1
820,69000,0.76,0.52,2,148,3,0,0,0
821,75000,0.65,0.78,4,238,5,1,0,0
822,169000,0.54,0.55,4,252,3,0,0,0
823,70000,0.74,0.7,4,167,3,1,0,0
824,82000,0.71,0.76,4,148,8,0,0,0
825,35000,0.62,0.91,3,142,6,1,0,0
826,67000,0.85,0.89,4,150,3,0,0,0
827,60000,0.89,0.66,5,224,2,0,0,0
828,81000,0.89,0.64,4,274,2,1,0,0
829,69000,0.8,0.54,3,222,4,0,0,0
830,88000,0.37,0.52,2,144,3,0,0,1
831,60000,0.72,0.73,5,167,3,0,0,0
832,85000,0.93,0.94,4,156,3,1,0,0
833,49000,0.96,0.51,5,205,2,1,0,0
834,69000,0.79,0.59,4,139,3,0,1,1
835,68000,0.65,0.96,2,246,2,1,0,0
836,48000,0.51,0.61,4,251,2,1,0,0
837,55000,0.44,0.55,2,136,3,0,0,1
838,88000,0.54,0.6,3,209,2,0,0,0
839,56000,0.77,1.0,4,232,5,0,0,1
840,47000,0.6,0.54,4,182,6,0,0,0
841,77000,0.73,0.92,6,189,3,1,0,0
842,39000,0.74,0.87,5,264,3,0,0,0
843,52000,0.54,0.69,3,141,4,0,0,0
844,56000,0.92,0.67,3,149,3,0,0,0
845,35000,0.24,0.82,5,179,6,0,0,0
846,86000,0.86,0.57,3,162,7,0,0,0
847,73000,0.77,0.95,3,192,4,1,0,0
848,79000,0.49,0.96,2,206,2,0,0,0
849,82000,0.54,0.93,3,124,5,0,0,0
850,57000,0.35,0.59,3,281,2,0,0,0
851,70000,0.77,0.86,5,238,3,0,0,0
852,50000,0.11,0.86,6,254,4,0,0,1
853,32000,0.82,0.9,4,232,3,0,0,0
854,55000,0.83,0.93,3,247,2,0,0,0
855,64000,0.81,0.97,5,243,5,0,0,1
856,59000,0.94,0.73,4,204,2,0,0,0
857,46000,0.77,0.89,5,243,5,0,0,1
858,65000,0.83,0.77,3,171,3,0,0,0
859,64000,0.58,0.91,3,154,10,0,0,0
860,80000,0.53,0.56,4,281,6,0,0,1
861,80000,0.84,0.97,5,256,5,0,0,1
862,61000,0.42,0.5,2,141,3,0,0,1
863,32000,0.87,0.81,5,236,3,0,0,0
864,55000,0.99,0.99,4,195,2,0,0,0
865,80000,0.47,0.53,3,111,4,0,0,0
866,59000,0.3,0.76,5,224,2,0,0,0
867,73000,0.86,0.82,2,207,4,1,0,0
868,74000,0.98,0.79,4,138,3,0,0,0
869,122000,0.1,0.94,6,285,4,0,0,1
870,46000,0.32,0.48,4,117,10,0,1,0
871,77000,0.72,1.0,5,234,5,0,0,1
872,59000,0.66,0.48,4,229,4,0,0,0
873,48000,0.39,0.57,2,142,3,0,0,1
874,37000,0.49,0.83,3,168,4,1,0,0
875,70000,0.09,0.81,6,257,4,0,0,1
876,40000,0.64,0.94,3,221,2,0,0,0
877,40000,0.77,1.0,4,255,5,0,0,1
878,59000,0.49,0.94,4,175,3,0,0,0
879,48000,0.79,0.93,5,268,5,0,0,1
880,60000,0.45,0.54,2,129,3,0,0,1
881,165000,0.58,0.89,3,256,2,0,0,0
882,43000,0.79,0.93,5,268,5,0,0,1
883,81000,0.85,1.0,3,255,3,0,0,0
884,72000,0.91,0.56,4,270,2,0,0,0
885,139000,0.73,0.84,4,238,2,0,0,0
886,77000,0.94,0.65,4,213,2,1,0,0
887,65000,0.15,0.74,6,144,7,0,1,0
888,169000,0.6,0.59,5,266,2,0,0,0
889,69000,0.1,0.92,6,285,4,0,0,1
890,39000,0.16,0.7,3,178,3,1,0,0
891,60000,0.45,0.54,2,142,3,0,0,1
892,38000,0.74,0.99,2,277,3,0,0,1
893,56000,0.73,1.0,4,252,5,0,0,1
894,66000,0.94,0.85,4,236,2,0,0,0
895,90000,0.64,0.78,4,159,4,0,0,0
896,45000,0.98,0.67,3,190,10,0,0,0
897,66000,0.38,0.55,2,147,3,0,0,1
898,167000,0.46,0.79,2,108,3,0,0,0
899,56000,0.56,0.79,4,197,2,0,0,0
900,86000,0.84,0.51,6,141,2,1,0,0
901,67000,0.59,1.0,4,169,2,0,0,0
902,59000,0.65,0.7,4,211,2,0,0,0
903,80000,0.99,0.64,3,183,3,0,0,0
904,72000,0.49,0.54,3,145,3,0,0,0
905,71000,0.43,0.5,2,137,3,0,0,1
906,47000,0.29,0.37,6,187,10,1,0,0
907,80000,0.64,0.55,3,147,2,0,0,0
908,118000,0.86,0.9,3,158,2,0,0,0
909,60000,0.71,0.8,5,192,3,0,0,0
910,56000,0.43,0.5,2,148,3,0,0,1
911,52000,0.67,0.94,2,192,3,0,0,0
912,63000,0.92,0.48,4,208,3,0,0,0
913,77000,0.28,0.89,4,97,6,0,0,0
914,125000,0.61,0.89,2,287,4,0,0,0
915,36000,0.58,0.9,5,224,3,0,0,0
916,58000,0.73,0.94,3,251,6,0,0,0
917,43000,0.34,0.41,2,141,3,0,0,0
918,81000,0.71,0.63,3,204,3,0,0,0
919,71000,0.88,0.99,5,262,6,0,0,1
920,71000,0.87,0.95,3,242,5,0,0,0
921,33000,1.0,0.76,6,246,3,1,1,0
922,35000,0.96,0.48,4,222,3,0,0,0
923,65000,0.55,0.6,4,176,3,0,0,0
924,85000,0.62,0.72,3,188,3,0,0,0
925,71000,0.11,0.83,6,244,4,0,0,1
926,38000,0.93,0.98,4,189,3,0,0,0
927,52000,0.83,0.88,5,239,5,0,0,1
928,130000,0.39,0.54,2,127,3,0,0,1
929,70000,0.77,0.83,5,216,4,0,0,0
930,44000,0.62,0.7,2,134,3,0,0,0
931,43000,0.89,0.65,4,184,3,0,0,0
932,84000,0.77,0.86,5,282,4,0,0,0
933,61000,0.1,0.85,7,261,4,0,0,1
934,71000,0.81,0.92,5,255,4,1,0,0
935,65000,0.69,0.78,5,267,2,1,0,0
936,70000,0.37,0.52,2,158,3,0,0,1
937,49000,0.45,0.53,2,138,3,0,0,1
938,34000,0.75,0.68,3,237,5,0,0,0
939,55000,0.65,0.37,5,128,3,1,0,0
940,209000,0.09,0.93,6,271,4,0,0,1
941,61000,0.45,0.75,3,122,3,0,0,0
942,75000,0.72,1.0,4,245,5,0,0,1
943,100000,0.38,0.55,2,147,3,0,0,1
944,87000,0.52,0.92,3,214,3,0,0,0
945,71000,0.65,0.99,5,240,5,0,0,0
946,60000,0.76,0.75,4,193,4,0,0,0
947,62000,0.6,0.86,6,272,4,0,0,0
948,37000,0.43,0.46,2,156,3,0,0,1
949,76000,0.92,0.6,5,236,3,1,1,0
950,74000,0.8,0.52,3,182,2,0,0,0
951,30000,0.99,0.81,5,180,3,1,0,0
952,82000,0.88,0.63,3,184,4,0,0,0
953,81000,0.98,0.62,3,203,2,0,0,0
954,39000,0.59,0.64,5,123,2,0,0,0
955,52000,0.24,0.65,6,194,3,0,0,0
956,61000,0.76,0.57,3,148,3,1,0,0
957,64000,0.98,0.49,4,214,3,0,0,0
958,106000,0.62,0.72,5,180,3,0,0,0
959,53000,0.87,0.54,3,268,3,0,0,0
960,71000,0.69,0.48,5,232,4,0,0,0
961,181000,0.8,0.74,5,181,4,1,0,0
962,46000,0.98,0.65,4,263,2,1,0,0
963,36000,0.82,1.0,4,229,6,0,0,1
964,129000,0.93,0.99,4,136,4,0,0,0
965,88000,0.85,0.65,3,187,2,0,0,0
966,79000,0.98,0.74,4,202,3,0,0,0
967,35000,0.5,0.5,3,237,2,0,0,0
968,33000,0.78,0.91,5,150,4,0,0,0
969,74000,0.43,0.46,2,145,3,0,0,1
970,55000,0.52,0.83,4,180,2,0,0,0
971,75000,0.44,0.46,2,143,3,0,0,1
972,61000,0.24,0.62,5,169,4,0,0,0
973,85000,0.11,0.95,6,285,4,0,0,1
974,83000,0.44,0.53,2,127,3,0,0,1
975,35000,0.93,0.94,4,217,2,0,0,0
976,139000,0.84,0.65,3,269,2,0,0,0
977,42000,0.38,0.86,6,139,6,0,0,1
978,45000,0.73,0.98,3,227,2,1,0,0
979,43000,0.82,0.95,6,191,6,0,0,0
980,131000,0.98,0.91,4,273,2,0,0,0
981,115000,0.11,0.83,6,244,4,0,0,1
982,85000,0.38,0.51,2,159,3,0,0,1
983,44000,0.68,0.63,5,185,4,0,0,0
984,74000,0.26,0.98,5,161,5,0,0,0
985,30000,0.45,0.54,2,152,3,0,0,1
986,73000,0.14,0.52,4,108,6,0,0,0
987,56000,0.53,0.64,2,177,4,0,0,0
988,65000,0.61,0.87,3,185,2,1,0,0
989,75000,0.37,0.53,2,147,3,0,0,1
990,49000,0.11,0.85,7,272,4,0,0,1
991,46000,0.48,0.46,2,174,3,0,0,0
992,76000,0.45,0.54,2,142,3,0,0,1
993,43000,0.59,0.93,5,172,2,0,0,0
994,88000,0.58,0.72,3,113,3,1,0,0
995,69000,0.57,0.52,3,143,2,0,0,0
996,30000,0.7,0.83,5,261,4,0,0,0
997,50000,0.71,0.57,3,207,3,0,0,0
998,87000,0.19,0.59,7,192,3,0,0,1
999,63000,0.5,0.51,5,238,4,0,0,0
1000,59000,0.82,0.78,5,231,2,1,0,0
1001,47000,0.45,0.49,2,151,3,0,0,1
1002,78000,0.81,0.57,3,224,2,0,0,0
1003,53000,0.1,0.79,6,271,4,0,0,1
1004,69000,0.71,0.54,4,188,6,0,0,0
1005,128000,0.61,0.39,3,99,2,0,0,0
1006,31000,0.43,0.51,5,168,4,0,0,0
1007,62000,0.16,0.94,3,178,4,0,0,0
1008,162000,0.68,0.53,3,156,4,0,0,0
1009,100000,0.81,0.95,3,204,2,0,0,0
1010,64000,0.54,0.41,3,175,3,0,0,0
1011,84000,0.52,0.86,5,256,3,0,0,0
1012,63000,0.88,0.54,3,235,2,1,0,0
1013,62000,0.59,0.53,5,169,3,0,0,0
1014,85000,0.17,0.82,6,259,4,0,0,0
1015,38000,0.21,0.43,5,175,2,1,0,0
1016,85000,0.37,0.55,2,152,3,0,0,1
1017,90000,0.65,0.92,4,242,2,0,0,0
1018,91000,0.61,0.93,3,250,4,0,0,0
1019,54000,0.82,0.99,3,195,2,0,0,0
1020,87000,0.74,0.93,5,244,5,0,0,1
1021,31000,0.74,0.89,4,267,5,0,0,1
1022,78000,0.72,0.68,3,135,4,0,0,0
1023,50000,0.1,0.95,7,296,4,0,0,1
1024,80000,0.82,1.0,4,229,6,0,0,1
1025,69000,0.52,0.58,4,134,3,0,0,0
1026,57000,0.33,0.58,3,115,3,0,0,0
1027,35000,0.45,0.57,2,134,3,0,0,1
1028,34000,0.11,0.83,6,282,4,0,0,1
1029,87000,0.98,0.49,3,199,10,0,0,0
1030,37000,0.75,0.99,5,254,5,0,0,1
1031,32000,0.16,0.99,3,213,6,1,1,0
1032,75000,0.98,0.55,3,166,6,1,0,0
1033,36000,0.7,0.87,5,177,2,0,0,0
1034,33000,0.92,0.82,5,265,5,0,0,1
1035,74000,0.87,0.75,3,222,3,0,0,0
1036,61000,0.69,0.6,3,139,2,0,0,0
1037,90000,0.58,0.55,5,206,3,0,0,0
1038,36000,0.21,0.55,4,189,2,0,0,0
1039,65000,0.11,0.86,6,286,4,0,0,1
1040,89000,0.1,0.81,6,290,4,0,0,1
1041,68000,0.61,0.55,4,231,3,0,0,0
1042,41000,0.1,0.91,6,286,4,0,0,1
1043,79000,0.75,1.0,4,243,5,0,0,1
1044,65000,0.37,0.46,2,149,3,0,0,1
1045,47000,0.28,0.55,4,208,4,0,0,0
1046,62000,1.0,0.73,5,189,3,1,0,0
1047,37000,0.65,0.91,4,243,5,1,0,0
1048,70000,0.58,0.86,4,168,2,0,0,0
1049,71000,0.71,0.66,3,238,2,0,0,0
1050,82000,0.91,0.69,5,240,3,0,0,0
1051,35000,0.74,0.77,3,211,3,0,0,0
1052,84000,0.3,0.47,2,159,4,0,0,0
1053,73000,0.37,0.57,2,147,3,0,0,1
1054,76000,0.37,0.5,2,154,3,0,0,1
1055,48000,0.52,0.98,4,272,2,0,0,0
1056,86000,0.5,0.85,4,150,2,0,0,0
1057,130000,0.86,0.73,3,159,3,0,0,0
1058,80000,0.98,0.61,3,272,3,0,0,0
1059,74000,0.55,0.55,4,257,3,0,0,0
1060,47000,0.71,0.7,4,237,4,0,0,0
1061,42000,0.74,0.68,3,242,5,1,0,0
1062,50000,0.48,0.93,3,219,6,0,0,1
1063,89000,0.62,0.96,5,251,2,0,0,0
1064,56000,0.39,0.68,2,282,5,0,0,1
1065,36000,0.34,0.6,4,154,2,0,0,0
1066,46000,0.73,0.98,5,272,2,0,0,0
1067,88000,0.98,0.62,3,203,2,0,0,0
1068,68000,0.86,0.92,4,229,4,0,0,0
1069,85000,0.1,0.83,6,271,4,0,0,1
1070,53000,0.92,0.51,5,214,3,0,0,0
1071,87000,0.51,0.85,4,186,2,0,0,0
1072,82000,0.8,0.8,4,263,4,0,0,0
1073,50000,0.76,0.92,4,239,5,0,0,1
1074,64000,0.86,0.58,4,220,5,0,0,0
1075,48000,0.56,0.75,4,192,2,0,0,0
1076,55000,0.84,0.53,2,275,3,0,0,0
1077,38000,0.66,0.86,4,112,6,0,0,0
1078,43000,0.72,0.62,4,252,2,1,0,0
1079,57000,0.75,0.68,4,220,2,0,0,0
1080,41000,0.44,0.51,2,135,3,0,0,1
1081,42000,0.74,0.76,5,104,4,0,0,0
1082,41000,0.11,0.77,6,291,4,0,0,1
1083,46000,0.86,0.95,4,241,5,0,0,1
1084,55000,0.73,0.66,3,135,2,0,0,0
1085,44000,0.55,0.93,5,196,3,0,0,0
1086,77000,0.31,0.72,2,191,3,0,0,0
1087,86000,0.82,0.93,4,248,5,0,0,1
1088,88000,0.61,0.41,3,138,3,0,0,0
1089,57000,0.95,0.49,3,158,2,0,0,0
1090,42000,0.78,0.45,3,253,6,0,1,0
1091,56000,0.97,0.9,5,262,3,0,0,0
1092,69000,0.97,0.88,4,237,4,0,0,0
1093,132000,0.92,0.67,4,161,4,1,0,0
1094,49000,0.32,0.95,5,172,2,0,0,1
1095,53000,0.72,0.86,5,251,5,0,0,1
1096,39000,0.74,0.92,4,226,3,0,0,0
1097,85000,0.84,0.85,5,260,5,0,0,1
1098,44000,0.72,0.59,5,200,8,1,0,0
1099,46000,0.83,0.83,4,224,4,0,0,0
1100,85000,0.73,0.93,3,249,2,0,0,0
1101,69000,0.66,0.6,3,210,2,0,0,0
1102,87000,0.69,0.52,3,186,3,0,0,0
1103,57000,0.58,0.55,3,178,5,0,0,0
1104,42000,0.97,0.54,3,271,3,0,0,0
1105,46000,0.88,0.57,4,185,2,0,0,0
1106,42000,0.79,0.49,3,137,2,0,0,0
1107,77000,0.78,0.98,4,157,3,0,0,0
